time,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,city
2023-04-26T18:00,28.0,46,0.2,910.4,10.0,26,Bengaluru
2023-04-26T19:00,27.2,51,0.0,911.1,2.8,230,Bengaluru
2023-04-26T20:00,25.6,59,0.0,911.4,7.3,189,Bengaluru
2023-04-26T21:00,24.5,65,0.0,911.8,10.8,182,Bengaluru
2023-04-26T22:00,23.6,69,0.0,911.9,8.6,165,Bengaluru
2023-04-26T23:00,23.8,67,0.0,911.8,9.5,143,Bengaluru
2023-04-27T00:00,23.4,71,0.0,911.2,9.2,149,Bengaluru
2023-04-27T01:00,22.9,76,0.0,910.6,9.4,137,Bengaluru
2023-04-27T02:00,22.3,80,0.0,910.3,10.5,128,Bengaluru
2023-04-27T03:00,21.6,87,0.0,910.2,10.1,125,Bengaluru
2023-04-27T04:00,21.1,93,0.0,910.3,9.2,132,Bengaluru
2023-04-27T05:00,21.6,94,0.0,911.0,7.4,141,Bengaluru
2023-04-27T06:00,21.9,93,0.1,911.3,8.7,135,Bengaluru
2023-04-27T07:00,23.3,86,0.0,912.4,8.6,147,Bengaluru
2023-04-27T08:00,25.4,73,0.0,913.5,5.1,141,Bengaluru
2023-04-27T09:00,27.7,59,0.0,914.2,6.3,121,Bengaluru
2023-04-27T10:00,29.9,47,0.0,914.2,9.1,108,Bengaluru
2023-04-27T11:00,31.7,38,0.0,913.9,11.3,107,Bengaluru
2023-04-27T12:00,32.9,33,0.0,913.2,12.9,108,Bengaluru
2023-04-27T13:00,33.7,30,0.0,912.3,13.4,110,Bengaluru
2023-04-27T14:00,33.6,29,0.0,911.5,15.1,115,Bengaluru
2023-04-27T15:00,33.2,29,0.0,910.5,13.9,111,Bengaluru
2023-04-27T16:00,32.4,30,0.0,910.1,12.3,122,Bengaluru
2023-04-27T17:00,31.0,34,0.0,910.6,14.5,117,Bengaluru
2023-04-27T18:00,29.2,38,0.0,910.9,13.5,124,Bengaluru
2023-04-27T19:00,27.7,46,0.0,911.6,16.1,141,Bengaluru
2023-04-27T20:00,26.5,52,0.0,912.1,16.4,142,Bengaluru
2023-04-27T21:00,25.8,57,0.0,912.9,15.7,143,Bengaluru
2023-04-27T22:00,24.8,64,0.0,913.0,13.3,147,Bengaluru
2023-04-27T23:00,24.0,69,0.0,912.8,13.2,145,Bengaluru
2023-04-28T00:00,23.2,75,0.0,912.3,12.0,139,Bengaluru
2023-04-28T01:00,22.7,80,0.0,911.8,11.3,143,Bengaluru
2023-04-28T02:00,22.1,84,0.0,911.2,9.3,144,Bengaluru
2023-04-28T03:00,21.7,87,0.0,911.1,7.5,145,Bengaluru
2023-04-28T04:00,21.3,90,0.0,911.0,7.9,141,Bengaluru
2023-04-28T05:00,21.4,93,0.0,911.7,10.7,140,Bengaluru
2023-04-28T06:00,21.7,93,0.0,912.5,11.8,142,Bengaluru
2023-04-28T07:00,23.5,82,0.0,913.8,10.8,143,Bengaluru
2023-04-28T08:00,26.0,66,0.0,914.6,10.5,142,Bengaluru
2023-04-28T09:00,28.5,50,0.0,915.2,13.0,141,Bengaluru
2023-04-28T10:00,30.0,42,0.0,914.9,13.1,143,Bengaluru
2023-04-28T11:00,31.7,36,0.0,914.5,11.8,140,Bengaluru
2023-04-28T12:00,32.7,31,0.0,914.1,15.3,137,Bengaluru
2023-04-28T13:00,32.4,32,0.0,913.0,16.6,129,Bengaluru
2023-04-28T14:00,32.6,33,0.0,911.7,14.9,127,Bengaluru
2023-04-28T15:00,32.8,33,0.0,910.7,14.3,133,Bengaluru
2023-04-28T16:00,29.6,44,0.3,910.2,15.6,119,Bengaluru
2023-04-28T17:00,30.6,39,0.0,910.4,13.8,129,Bengaluru
2023-04-28T18:00,29.1,43,0.0,910.1,12.9,126,Bengaluru
2023-04-28T19:00,27.9,48,0.0,910.9,9.8,126,Bengaluru
2023-04-28T20:00,27.0,51,0.0,911.7,8.9,122,Bengaluru
2023-04-28T21:00,26.8,54,0.0,912.7,12.5,129,Bengaluru
2023-04-28T22:00,25.6,64,0.0,913.1,15.3,133,Bengaluru
2023-04-28T23:00,24.7,71,0.0,912.8,15.3,133,Bengaluru
2023-04-29T00:00,24.0,76,0.0,912.0,12.1,143,Bengaluru
2023-04-29T01:00,23.1,81,0.0,911.6,9.5,189,Bengaluru
2023-04-29T02:00,20.9,90,0.8,911.2,11.9,241,Bengaluru
2023-04-29T03:00,21.3,88,0.1,910.8,7.8,236,Bengaluru
2023-04-29T04:00,21.0,88,0.0,910.9,7.3,200,Bengaluru
2023-04-29T05:00,20.9,88,0.0,911.1,3.7,209,Bengaluru
2023-04-29T06:00,21.0,88,0.0,911.5,9.0,175,Bengaluru
2023-04-29T07:00,21.8,84,0.1,912.7,6.6,241,Bengaluru
2023-04-29T08:00,23.5,76,0.1,913.7,6.4,196,Bengaluru
2023-04-29T09:00,24.9,70,0.0,914.4,6.9,298,Bengaluru
2023-04-29T10:00,26.2,65,0.1,914.1,2.3,231,Bengaluru
2023-04-29T11:00,28.5,55,0.2,914.0,2.3,162,Bengaluru
2023-04-29T12:00,30.0,49,0.0,913.1,2.1,121,Bengaluru
2023-04-29T13:00,30.9,45,0.1,911.9,4.6,108,Bengaluru
2023-04-29T14:00,31.8,42,0.0,910.6,8.4,121,Bengaluru
2023-04-29T15:00,26.8,60,1.2,909.9,16.5,113,Bengaluru
2023-04-29T16:00,28.4,54,0.0,909.7,9.4,108,Bengaluru
2023-04-29T17:00,27.0,58,1.8,909.7,16.1,124,Bengaluru
2023-04-29T18:00,26.1,60,0.0,910.2,16.8,121,Bengaluru
2023-04-29T19:00,25.5,64,0.0,910.7,15.4,123,Bengaluru
2023-04-29T20:00,24.5,71,0.0,911.4,18.2,129,Bengaluru
2023-04-29T21:00,24.1,74,0.0,912.0,14.8,131,Bengaluru
2023-04-29T22:00,23.5,78,0.0,912.4,12.5,139,Bengaluru
2023-04-29T23:00,23.1,81,0.0,912.4,11.4,152,Bengaluru
2023-04-30T00:00,22.7,83,0.0,911.3,10.8,159,Bengaluru
2023-04-30T01:00,22.1,87,0.0,910.4,8.0,175,Bengaluru
2023-04-30T02:00,21.8,88,0.0,909.8,7.1,204,Bengaluru
2023-04-30T03:00,21.3,91,0.0,909.3,6.6,221,Bengaluru
2023-04-30T04:00,21.8,88,0.0,909.5,8.5,208,Bengaluru
2023-04-30T05:00,22.2,93,0.0,909.8,2.9,263,Bengaluru
2023-04-30T06:00,22.5,92,0.0,910.5,4.2,149,Bengaluru
2023-04-30T07:00,23.4,86,0.0,911.4,7.1,150,Bengaluru
2023-04-30T08:00,25.3,72,0.0,912.5,8.1,159,Bengaluru
2023-04-30T09:00,27.5,57,0.0,913.0,10.0,165,Bengaluru
2023-04-30T10:00,29.2,50,0.0,912.8,9.7,165,Bengaluru
2023-04-30T11:00,31.0,45,0.0,912.4,10.9,171,Bengaluru
2023-04-30T12:00,31.9,41,0.0,911.3,11.2,176,Bengaluru
2023-04-30T13:00,31.1,42,0.0,909.7,10.8,178,Bengaluru
2023-04-30T14:00,22.6,90,8.8,907.9,6.5,177,Bengaluru
2023-04-30T15:00,24.9,77,1.7,908.0,2.4,153,Bengaluru
2023-04-30T16:00,27.2,61,0.0,907.9,6.8,148,Bengaluru
2023-04-30T17:00,28.9,48,0.0,908.4,9.1,198,Bengaluru
2023-04-30T18:00,25.8,61,0.2,908.8,4.7,171,Bengaluru
2023-04-30T19:00,24.2,78,1.4,909.1,1.3,326,Bengaluru
2023-04-30T20:00,23.9,77,0.0,910.3,11.4,215,Bengaluru
2023-04-30T21:00,22.7,79,0.0,910.5,6.5,214,Bengaluru
2023-04-30T22:00,21.3,89,2.6,911.1,0.5,315,Bengaluru
2023-04-30T23:00,20.3,93,3.1,910.5,5.1,176,Bengaluru
2023-05-01T00:00,20.2,92,0.1,909.7,5.1,225,Bengaluru
2023-05-01T01:00,19.9,94,0.1,909.0,2.9,240,Bengaluru
2023-05-01T02:00,19.5,97,0.0,908.2,3.7,209,Bengaluru
2023-05-01T03:00,19.5,98,0.0,908.1,3.9,202,Bengaluru
2023-05-01T04:00,19.8,97,0.0,908.3,3.6,186,Bengaluru
2023-05-01T05:00,19.7,95,0.0,909.2,5.9,349,Bengaluru
2023-05-01T06:00,19.4,97,0.1,910.1,9.2,315,Bengaluru
2023-05-01T07:00,20.4,92,0.1,911.1,7.8,338,Bengaluru
2023-05-01T08:00,21.7,82,0.0,911.8,10.4,290,Bengaluru
2023-05-01T09:00,24.4,72,0.0,912.4,7.9,254,Bengaluru
2023-05-01T10:00,25.9,64,0.0,912.4,5.4,290,Bengaluru
2023-05-01T11:00,27.8,57,0.0,912.1,6.3,329,Bengaluru
2023-05-01T12:00,28.3,57,0.3,911.1,7.3,351,Bengaluru
2023-05-01T13:00,29.5,49,0.0,909.6,5.2,344,Bengaluru
2023-05-01T14:00,28.1,53,0.7,908.5,13.7,337,Bengaluru
2023-05-01T15:00,27.5,57,0.3,908.3,7.6,352,Bengaluru
2023-05-01T16:00,27.2,59,0.8,908.3,5.2,16,Bengaluru
2023-05-01T17:00,27.1,55,0.2,908.6,10.7,40,Bengaluru
2023-05-01T18:00,25.5,63,0.0,909.5,12.0,129,Bengaluru
2023-05-01T19:00,23.1,77,0.3,910.6,8.4,149,Bengaluru
2023-05-01T20:00,21.5,87,0.3,911.6,13.3,193,Bengaluru
2023-05-01T21:00,21.2,90,0.4,911.8,8.3,182,Bengaluru
2023-05-01T22:00,21.0,91,0.1,911.8,6.0,155,Bengaluru
2023-05-01T23:00,21.1,92,0.0,911.6,5.4,184,Bengaluru
2023-05-02T00:00,21.0,93,0.0,910.7,4.7,180,Bengaluru
2023-05-02T01:00,21.0,93,0.0,910.0,6.4,128,Bengaluru
2023-05-02T02:00,20.9,94,0.0,909.2,5.3,152,Bengaluru
2023-05-02T03:00,20.7,95,0.0,908.7,5.8,187,Bengaluru
2023-05-02T04:00,20.6,96,0.0,908.7,6.7,234,Bengaluru
2023-05-02T05:00,21.0,95,0.0,909.7,4.9,197,Bengaluru
2023-05-02T06:00,21.0,96,0.1,910.6,5.6,243,Bengaluru
2023-05-02T07:00,21.5,92,0.0,911.6,5.4,217,Bengaluru
2023-05-02T08:00,22.3,88,0.0,912.5,6.4,223,Bengaluru
2023-05-02T09:00,24.4,78,0.0,913.1,3.9,236,Bengaluru
2023-05-02T10:00,25.9,71,0.2,912.9,0.8,207,Bengaluru
2023-05-02T11:00,26.9,67,0.3,912.5,1.8,127,Bengaluru
2023-05-02T12:00,28.1,60,0.1,911.8,2.6,74,Bengaluru
2023-05-02T13:00,29.1,57,0.1,910.8,3.1,36,Bengaluru
2023-05-02T14:00,29.5,53,0.0,909.9,4.9,73,Bengaluru
2023-05-02T15:00,29.6,51,0.0,908.8,7.9,90,Bengaluru
2023-05-02T16:00,29.0,51,0.0,908.4,8.9,111,Bengaluru
2023-05-02T17:00,27.1,61,0.5,909.0,5.6,117,Bengaluru
2023-05-02T18:00,24.1,74,0.2,909.6,8.2,337,Bengaluru
2023-05-02T19:00,23.7,83,0.1,910.0,1.8,191,Bengaluru
2023-05-02T20:00,21.8,94,0.7,911.5,10.2,72,Bengaluru
2023-05-02T21:00,21.5,88,0.2,911.7,9.1,124,Bengaluru
2023-05-02T22:00,21.5,91,0.0,912.1,5.2,74,Bengaluru
2023-05-02T23:00,21.0,95,0.0,912.3,6.2,190,Bengaluru
2023-05-03T00:00,20.3,95,1.8,911.7,9.0,180,Bengaluru
2023-05-03T01:00,20.5,95,0.6,911.1,10.0,193,Bengaluru
2023-05-03T02:00,19.9,98,0.1,910.4,8.7,218,Bengaluru
2023-05-03T03:00,19.8,98,0.2,910.1,9.7,222,Bengaluru
2023-05-03T04:00,19.9,97,0.0,910.2,10.7,222,Bengaluru
2023-05-03T05:00,20.4,97,0.0,910.9,12.5,231,Bengaluru
2023-05-03T06:00,20.5,97,1.5,911.6,10.8,233,Bengaluru
2023-05-03T07:00,20.7,96,0.8,912.0,10.0,249,Bengaluru
2023-05-03T08:00,21.7,91,0.2,913.0,13.0,267,Bengaluru
2023-05-03T09:00,22.8,84,0.0,913.9,14.6,290,Bengaluru
2023-05-03T10:00,23.8,78,0.0,914.2,12.7,299,Bengaluru
2023-05-03T11:00,24.2,74,0.0,913.7,8.1,302,Bengaluru
2023-05-03T12:00,24.3,75,0.0,913.0,9.4,313,Bengaluru
2023-05-03T13:00,24.9,73,0.0,911.9,10.2,318,Bengaluru
2023-05-03T14:00,25.3,69,0.0,910.7,9.7,329,Bengaluru
2023-05-03T15:00,26.6,64,0.0,910.1,11.9,335,Bengaluru
2023-05-03T16:00,27.0,63,0.0,909.9,8.6,338,Bengaluru
2023-05-03T17:00,26.9,61,0.0,910.0,9.1,326,Bengaluru
2023-05-03T18:00,25.2,73,0.0,910.0,6.0,17,Bengaluru
2023-05-03T19:00,23.7,76,0.0,910.1,5.5,67,Bengaluru
2023-05-03T20:00,23.4,76,0.0,910.8,6.8,72,Bengaluru
2023-05-03T21:00,23.1,77,0.0,911.3,9.0,90,Bengaluru
2023-05-03T22:00,22.6,78,0.0,911.7,6.1,135,Bengaluru
2023-05-03T23:00,22.0,83,0.0,911.9,9.2,191,Bengaluru
2023-05-04T00:00,21.6,86,0.0,910.9,5.2,196,Bengaluru
2023-05-04T01:00,21.5,86,0.0,910.6,6.9,208,Bengaluru
2023-05-04T02:00,20.8,90,0.0,909.8,4.9,216,Bengaluru
2023-05-04T03:00,20.4,93,0.0,909.7,6.4,227,Bengaluru
2023-05-04T04:00,19.8,96,0.0,909.8,5.9,223,Bengaluru
2023-05-04T05:00,20.5,94,0.0,910.3,2.6,106,Bengaluru
2023-05-04T06:00,20.9,92,0.0,910.9,3.8,197,Bengaluru
2023-05-04T07:00,22.4,86,0.0,912.3,3.5,246,Bengaluru
2023-05-04T08:00,24.0,76,0.0,912.9,6.6,311,Bengaluru
2023-05-04T09:00,25.7,67,0.0,913.7,7.6,329,Bengaluru
2023-05-04T10:00,27.1,60,0.0,913.4,6.0,327,Bengaluru
2023-05-04T11:00,28.1,55,0.0,912.9,2.3,321,Bengaluru
2023-05-04T12:00,28.5,53,0.0,912.5,2.9,263,Bengaluru
2023-05-04T13:00,28.6,53,0.1,911.9,4.3,246,Bengaluru
2023-05-04T14:00,28.4,54,0.0,910.7,4.9,253,Bengaluru
2023-05-04T15:00,28.5,53,0.0,909.6,5.0,270,Bengaluru
2023-05-04T16:00,28.1,54,0.0,909.2,7.2,264,Bengaluru
2023-05-04T17:00,28.3,56,0.0,909.4,2.1,329,Bengaluru
2023-05-04T18:00,24.1,74,0.3,909.5,16.5,134,Bengaluru
2023-05-04T19:00,22.8,86,0.3,909.8,9.0,95,Bengaluru
2023-05-04T20:00,23.0,83,0.0,910.7,11.2,88,Bengaluru
2023-05-04T21:00,22.7,86,0.0,911.6,11.4,101,Bengaluru
2023-05-04T22:00,22.4,86,0.1,911.3,12.4,100,Bengaluru
2023-05-04T23:00,21.2,92,0.2,912.0,18.4,113,Bengaluru
2023-05-05T00:00,21.0,92,0.2,911.7,11.4,204,Bengaluru
2023-05-05T01:00,20.5,96,0.4,910.7,9.9,199,Bengaluru
2023-05-05T02:00,20.1,97,0.1,909.7,7.3,213,Bengaluru
2023-05-05T03:00,20.0,96,0.0,909.0,6.0,245,Bengaluru
2023-05-05T04:00,20.0,96,0.0,909.0,6.1,242,Bengaluru
2023-05-05T05:00,21.3,93,0.0,909.5,6.9,242,Bengaluru
2023-05-05T06:00,21.5,93,0.0,910.3,6.3,246,Bengaluru
2023-05-05T07:00,21.7,93,0.0,911.0,7.3,261,Bengaluru
2023-05-05T08:00,22.3,90,0.0,911.8,6.8,273,Bengaluru
2023-05-05T09:00,23.3,83,0.0,912.5,8.0,280,Bengaluru
2023-05-05T10:00,24.7,74,0.0,912.4,9.3,286,Bengaluru
2023-05-05T11:00,25.5,67,0.0,912.0,9.4,277,Bengaluru
2023-05-05T12:00,26.4,61,0.0,911.3,8.7,277,Bengaluru
2023-05-05T13:00,27.1,57,0.0,910.7,8.8,279,Bengaluru
2023-05-05T14:00,27.7,54,0.0,909.7,7.7,281,Bengaluru
2023-05-05T15:00,27.7,53,0.0,909.2,8.3,275,Bengaluru
2023-05-05T16:00,27.5,53,0.0,909.1,8.5,258,Bengaluru
2023-05-05T17:00,27.2,57,0.0,909.1,6.4,227,Bengaluru
2023-05-05T18:00,25.0,64,0.0,909.3,8.3,214,Bengaluru
2023-05-05T19:00,24.3,65,0.0,909.9,6.6,189,Bengaluru
2023-05-05T20:00,23.5,70,0.0,910.3,6.5,124,Bengaluru
2023-05-05T21:00,22.6,77,0.0,910.7,8.0,100,Bengaluru
2023-05-05T22:00,22.1,83,0.0,910.9,6.1,130,Bengaluru
2023-05-05T23:00,21.9,86,0.0,910.8,5.4,172,Bengaluru
2023-05-06T00:00,21.7,87,0.0,910.1,4.6,162,Bengaluru
2023-05-06T01:00,21.4,88,0.0,909.5,3.4,162,Bengaluru
2023-05-06T02:00,21.2,90,0.0,909.0,4.0,153,Bengaluru
2023-05-06T03:00,21.2,87,0.0,908.7,4.1,218,Bengaluru
2023-05-06T04:00,20.4,90,0.0,908.6,7.6,251,Bengaluru
2023-05-06T05:00,20.8,90,0.0,909.0,4.0,265,Bengaluru
2023-05-06T06:00,21.5,86,0.0,910.0,5.1,274,Bengaluru
2023-05-06T07:00,22.6,81,0.0,911.1,4.4,279,Bengaluru
2023-05-06T08:00,23.6,77,0.0,911.8,6.1,298,Bengaluru
2023-05-06T09:00,24.9,70,0.0,912.4,9.0,307,Bengaluru
2023-05-06T10:00,27.3,58,0.0,912.4,11.5,314,Bengaluru
2023-05-06T11:00,28.4,53,0.0,912.1,10.2,328,Bengaluru
2023-05-06T12:00,29.3,50,0.1,911.5,9.3,344,Bengaluru
2023-05-06T13:00,29.3,49,0.0,910.4,8.8,341,Bengaluru
2023-05-06T14:00,29.8,49,0.1,909.6,9.0,323,Bengaluru
2023-05-06T15:00,29.5,49,0.0,908.8,9.0,307,Bengaluru
2023-05-06T16:00,29.2,49,0.0,908.6,3.3,257,Bengaluru
2023-05-06T17:00,22.5,87,0.3,908.9,7.3,20,Bengaluru
2023-05-06T18:00,21.9,93,2.2,909.1,11.2,105,Bengaluru
2023-05-06T19:00,21.5,93,1.6,909.9,10.4,76,Bengaluru
2023-05-06T20:00,21.3,95,2.1,910.9,2.9,263,Bengaluru
2023-05-06T21:00,21.3,96,0.8,911.7,6.3,239,Bengaluru
2023-05-06T22:00,21.2,94,0.8,912.0,6.4,227,Bengaluru
2023-05-06T23:00,21.0,95,0.7,911.6,6.1,220,Bengaluru
2023-05-07T00:00,21.0,95,0.3,911.0,9.7,228,Bengaluru
2023-05-07T01:00,20.8,96,0.0,910.4,9.4,227,Bengaluru
2023-05-07T02:00,20.5,98,0.0,909.8,13.1,249,Bengaluru
2023-05-07T03:00,20.1,98,0.1,909.3,10.5,264,Bengaluru
2023-05-07T04:00,20.2,97,0.1,909.3,9.8,278,Bengaluru
2023-05-07T05:00,20.9,97,0.0,909.9,9.1,261,Bengaluru
2023-05-07T06:00,21.2,97,0.8,910.5,10.1,287,Bengaluru
2023-05-07T07:00,21.6,94,0.4,911.4,13.2,299,Bengaluru
2023-05-07T08:00,22.3,88,0.4,912.1,13.6,307,Bengaluru
2023-05-07T09:00,24.1,79,0.0,912.7,14.8,315,Bengaluru
2023-05-07T10:00,23.9,80,0.0,912.3,12.2,317,Bengaluru
2023-05-07T11:00,24.4,78,0.0,912.0,12.5,319,Bengaluru
2023-05-07T12:00,25.3,73,0.0,911.2,11.7,317,Bengaluru
2023-05-07T13:00,25.8,71,0.0,910.3,10.5,319,Bengaluru
2023-05-07T14:00,26.0,71,0.3,909.4,8.4,290,Bengaluru
2023-05-07T15:00,26.1,70,0.0,909.3,7.9,270,Bengaluru
2023-05-07T16:00,25.6,74,0.5,908.9,10.8,268,Bengaluru
2023-05-07T17:00,25.9,67,0.0,909.3,5.0,291,Bengaluru
2023-05-07T18:00,23.9,82,0.3,909.6,9.2,244,Bengaluru
2023-05-07T19:00,23.3,85,0.4,910.1,5.9,259,Bengaluru
2023-05-07T20:00,22.9,88,0.3,910.4,5.4,200,Bengaluru
2023-05-07T21:00,23.7,80,0.2,911.2,2.3,72,Bengaluru
2023-05-07T22:00,23.5,76,0.0,911.0,4.3,275,Bengaluru
2023-05-07T23:00,22.7,81,0.0,910.3,3.8,229,Bengaluru
2023-05-08T00:00,22.4,86,0.0,909.5,7.2,243,Bengaluru
2023-05-08T01:00,21.7,91,0.0,908.8,7.2,233,Bengaluru
2023-05-08T02:00,21.0,94,0.0,908.2,6.6,229,Bengaluru
2023-05-08T03:00,21.1,93,0.0,908.2,6.2,234,Bengaluru
2023-05-08T04:00,21.1,93,0.0,908.5,7.3,261,Bengaluru
2023-05-08T05:00,21.0,95,0.0,908.8,3.6,270,Bengaluru
2023-05-08T06:00,21.1,95,0.0,909.1,6.3,294,Bengaluru
2023-05-08T07:00,22.3,90,0.0,910.2,6.8,295,Bengaluru
2023-05-08T08:00,24.4,80,0.0,911.5,9.4,317,Bengaluru
2023-05-08T09:00,26.2,71,0.1,912.2,8.9,328,Bengaluru
2023-05-08T10:00,27.4,67,0.1,911.9,9.6,326,Bengaluru
2023-05-08T11:00,28.2,64,0.0,911.5,8.5,332,Bengaluru
2023-05-08T12:00,28.6,62,0.0,911.0,7.3,327,Bengaluru
2023-05-08T13:00,29.3,60,0.1,910.4,6.2,324,Bengaluru
2023-05-08T14:00,28.9,59,0.4,909.1,5.4,318,Bengaluru
2023-05-08T15:00,25.0,80,11.7,908.0,8.3,146,Bengaluru
2023-05-08T16:00,24.0,84,5.3,907.7,7.2,84,Bengaluru
2023-05-08T17:00,24.5,80,0.7,908.4,5.2,102,Bengaluru
2023-05-08T18:00,23.5,86,0.0,908.6,4.8,103,Bengaluru
2023-05-08T19:00,22.6,89,0.0,908.7,4.3,95,Bengaluru
2023-05-08T20:00,21.9,93,0.0,909.3,5.0,90,Bengaluru
2023-05-08T21:00,21.7,93,0.0,910.0,3.1,249,Bengaluru
2023-05-08T22:00,21.2,94,1.1,911.5,6.9,313,Bengaluru
2023-05-08T23:00,21.3,95,0.3,911.1,2.3,108,Bengaluru
2023-05-09T00:00,21.0,97,0.1,910.6,4.1,315,Bengaluru
2023-05-09T01:00,20.2,98,0.0,909.6,3.9,68,Bengaluru
2023-05-09T02:00,20.4,98,0.0,908.9,1.8,307,Bengaluru
2023-05-09T03:00,19.9,98,0.0,908.5,5.6,333,Bengaluru
2023-05-09T04:00,19.1,99,0.0,908.3,6.1,298,Bengaluru
2023-05-09T05:00,20.4,98,0.0,909.1,6.2,353,Bengaluru
2023-05-09T06:00,20.7,95,0.0,909.2,8.0,355,Bengaluru
2023-05-09T07:00,22.8,87,0.0,910.3,5.8,338,Bengaluru
2023-05-09T08:00,25.2,76,0.0,911.6,7.9,321,Bengaluru
2023-05-09T09:00,27.2,67,0.0,912.3,8.4,317,Bengaluru
2023-05-09T10:00,28.6,61,0.0,912.5,7.5,325,Bengaluru
2023-05-09T11:00,29.6,58,0.0,912.3,7.1,345,Bengaluru
2023-05-09T12:00,30.3,55,0.0,911.6,7.2,357,Bengaluru
2023-05-09T13:00,30.7,53,0.0,910.6,7.2,360,Bengaluru
2023-05-09T14:00,31.0,52,0.0,909.1,8.0,8,Bengaluru
2023-05-09T15:00,30.6,51,0.0,907.9,7.7,11,Bengaluru
2023-05-09T16:00,30.5,51,0.0,907.9,8.9,21,Bengaluru
2023-05-09T17:00,28.2,60,0.3,909.1,4.0,180,Bengaluru
2023-05-09T18:00,26.2,73,0.0,909.4,3.5,204,Bengaluru
2023-05-09T19:00,24.2,82,0.0,909.7,8.8,289,Bengaluru
2023-05-09T20:00,22.5,89,4.1,911.6,13.1,238,Bengaluru
2023-05-09T21:00,21.1,90,5.0,912.1,11.0,293,Bengaluru
2023-05-09T22:00,21.3,90,0.1,912.5,6.2,263,Bengaluru
2023-05-09T23:00,21.2,93,0.0,911.7,8.4,301,Bengaluru
2023-05-10T00:00,21.0,95,0.0,910.5,5.5,259,Bengaluru
2023-05-10T01:00,20.1,98,0.0,909.4,5.3,298,Bengaluru
2023-05-10T02:00,20.1,97,0.0,908.2,4.7,356,Bengaluru
2023-05-10T03:00,19.6,98,0.0,907.9,5.9,349,Bengaluru
2023-05-10T04:00,19.4,98,0.0,908.2,5.4,270,Bengaluru
2023-05-10T05:00,20.2,99,0.0,908.6,3.4,302,Bengaluru
2023-05-10T06:00,21.0,97,0.0,909.0,5.0,339,Bengaluru
2023-05-10T07:00,22.8,88,0.0,910.1,4.2,329,Bengaluru
2023-05-10T08:00,25.3,76,0.0,911.3,5.4,323,Bengaluru
2023-05-10T09:00,27.5,67,0.0,911.7,7.0,348,Bengaluru
2023-05-10T10:00,29.1,59,0.0,911.6,8.8,9,Bengaluru
2023-05-10T11:00,30.3,52,0.0,911.4,8.4,25,Bengaluru
2023-05-10T12:00,31.2,48,0.0,910.7,7.1,24,Bengaluru
2023-05-10T13:00,31.8,45,0.0,910.0,8.0,27,Bengaluru
2023-05-10T14:00,32.0,44,0.0,909.1,9.7,39,Bengaluru
2023-05-10T15:00,32.0,41,0.0,908.4,11.2,45,Bengaluru
2023-05-10T16:00,31.8,41,0.0,907.9,11.8,40,Bengaluru
2023-05-10T17:00,29.8,56,0.0,908.5,4.0,360,Bengaluru
2023-05-10T18:00,27.3,67,0.0,908.7,5.0,201,Bengaluru
2023-05-10T19:00,25.8,72,0.0,909.6,6.8,205,Bengaluru
2023-05-10T20:00,24.8,78,0.0,909.9,7.7,259,Bengaluru
2023-05-10T21:00,24.4,79,0.0,910.3,4.7,113,Bengaluru
2023-05-10T22:00,23.8,81,0.0,910.6,7.1,135,Bengaluru
2023-05-10T23:00,25.3,69,0.0,911.0,3.8,229,Bengaluru
2023-05-11T00:00,22.6,83,0.0,910.8,11.4,246,Bengaluru
2023-05-11T01:00,21.9,86,0.0,909.7,2.6,196,Bengaluru
2023-05-11T02:00,21.1,91,0.0,909.6,3.9,214,Bengaluru
2023-05-11T03:00,21.0,91,0.0,909.3,4.8,222,Bengaluru
2023-05-11T04:00,20.4,95,0.0,909.4,4.7,247,Bengaluru
2023-05-11T05:00,20.8,94,0.0,909.3,4.8,222,Bengaluru
2023-05-11T06:00,21.7,91,0.0,910.4,8.2,229,Bengaluru
2023-05-11T07:00,23.3,88,0.0,911.5,7.9,246,Bengaluru
2023-05-11T08:00,25.5,79,0.0,912.3,9.1,263,Bengaluru
2023-05-11T09:00,27.6,70,0.0,912.9,8.6,268,Bengaluru
2023-05-11T10:00,29.3,60,0.0,913.1,6.3,301,Bengaluru
2023-05-11T11:00,30.7,51,0.0,912.6,6.8,360,Bengaluru
2023-05-11T12:00,31.8,46,0.0,912.1,8.2,23,Bengaluru
2023-05-11T13:00,32.1,44,0.0,911.3,7.6,31,Bengaluru
2023-05-11T14:00,32.6,41,0.0,910.2,9.2,39,Bengaluru
2023-05-11T15:00,25.3,73,6.4,909.6,12.0,351,Bengaluru
2023-05-11T16:00,26.6,67,0.1,909.9,7.2,63,Bengaluru
2023-05-11T17:00,29.3,52,0.0,909.8,10.0,38,Bengaluru
2023-05-11T18:00,26.8,68,0.0,909.4,6.5,90,Bengaluru
2023-05-11T19:00,25.9,66,0.0,910.8,5.4,217,Bengaluru
2023-05-11T20:00,24.3,73,0.0,912.0,11.8,230,Bengaluru
2023-05-11T21:00,22.9,85,0.2,912.0,9.2,222,Bengaluru
2023-05-11T22:00,22.7,86,0.0,911.6,7.8,214,Bengaluru
2023-05-11T23:00,22.1,88,0.0,911.4,10.7,225,Bengaluru
2023-05-12T00:00,21.5,91,0.0,911.1,10.5,239,Bengaluru
